ID_point,Point_name,Date ,Decimale_date,Collecting_campaign,Year,Coordinates_X,Coordinates_X_UTM_31,Coordinates_Y,Coordinates_Y_UTM_31,Altitude_asl,Profondeur_cm,Profondeur_approximative,Color,Hcl,Hcl_rough,Humidity,Hydromorphy,Hydromorphy_intensity,Texture,Surface_structure,Average_surface_stability_6,Flapping_crust,Compactness,Rough_approximate_elements_%,Comments,Parcel_code,zone,EC_1_5_mS_cm,EC_mS_cm,pH,Ca_ppm,Na_ppm,NO3_ppm,K_ppm
ESE18D4,D4,25/09/2018,43368,ESE18,2018,"3,134353","510914,00","43,2073154",4783846,"37,493",0-10,5,10YR4/3,3,,0,0,,silt loam,polyhedral subangular,,,movable,,"Battered crust, traces of gley (?)",1,D,"0,097","0,653","8,0400",42,,,
ESE18D4,D4,25/09/2018,43368,ESE18,2018,"3,134353","510914,00","43,2073154",4783846,"37,193",30-40,35,10YR4/3,3,,0,0,,silt loam,polyhedral subangular,,,movable,,,1,D,"0,098","0,660","7,9700",45,,,
ESE18D5,D5,25/09/2018,43368,ESE18,2018,"3,1297167","510537,00","43,2095179",4784090,"29,608",0-10,5,10YR6/3,3,,0,0,,silt loam,polyhedral angular,,,high compactness,,"Bottom of slope, disintegrating crust",3,D,"0,121","0,815","8,0200",51,,,
ESE18D5,D5,25/09/2018,43368,ESE18,2018,"3,1297167","510537,00","43,2095179",4784090,"29,308",30-40,35,10YR6/3,3,,0,0,,silt loam,polyhedral angular,,,high compactness,,,3,D,"0,116","0,781","8,1000",48,,,
ESE18D6,D6,25/09/2018,43368,ESE18,2018,"3,1247991","510137,00","43,2127741",4784451,"29,799",0-10,5,10YR5/3,3,,0,0,,silt loam,polyhedral subangular,,,small compactness,,,3,D,"0,110","0,741","7,9600",54,,,
ESE18D6,D6,25/09/2018,43368,ESE18,2018,"3,1247991","510137,00","43,2127741",4784451,"29,499",30-40,35,10YR5/4,3,,0,0,,silt loam,polyhedral subangular,,,small compactness,,,3,D,"0,091","0,613","8,0000",45,,,
ESE18D7,D7,25/09/2018,43368,ESE18,2018,"3,1232765","510013,00","43,2147658",4784672,"36,572",0-10,5,10YR6/6,2,,0,0,,silt loam,polyhedral subangular,,,compactness,,,4,D,,,"8,0400",45,,,
ESE18D7,D7,25/09/2018,43368,ESE18,2018,"3,1232765","510013,00","43,2147658",4784672,"36,272",30-40,35,10YR6/6,2,,0,0,,silt loam,polyhedral subangular,,,compactness,,,4,D,,,"7,9700",42,,,
ESE18D8,D8,25/09/2018,43368,ESE18,2018,"3,1209523","509824,00","43,216137",4784824,"39,381",0-10,5,10YR6/4,3,,0,0,,silt loam,polyhedral subangular,,,medium compactness,,,1,D,"0,078","0,525","7,9600",38,,,
ESE18D8,D8,25/09/2018,43368,ESE18,2018,"3,1209523","509824,00","43,216137",4784824,"39,081",30-40,35,10YR6/4,3,,0,0,,silt loam,polyhedral subangular,,,medium compactness,,,1,D,"0,077","0,519","8,0300",35,,,
ESE18G1,G1,25/09/2018,43368,ESE18,2018,"3,0637966","505186,00","43,1652341",4779166,"26,187",0-10,5,10YR6/4,3,3,0,0,,sandy loam,,,,small compactness,,"At the foot of the Massif de la Clape, gently sloping, between the rows, ploughed soil, fairly stony.",1,G,"0,088","0,593","8,1200",38,,,
ESE18G1,G1,25/09/2018,43368,ESE18,2018,"3,0637966","505186,00","43,1652341",4779166,"25,887",30-40,35,10YR6/6,3,3,1,0,,sandy loam,,,,small compactness,,,1,G,"0,078","0,52533","8,1500",42,,,
ESE18G1,G1,25/09/2018,43368,ESE18,2018,"3,0637966","505186,00","43,1652341",4779166,"25,487",70-80,75,10YR6/6,3,3,1,0,,sandy loam,,,,small compactness,,,1,G,"0,068","0,458","8,1800",38,,,
ESE18E1,E1,25/09/2018,43368,ESE18,2018,"3,0563539","504581,00","43,1650849",4779149,"2,806",0-10,5,10YR5/4,3,3,1,0,,sandy clay loam,,,,small compactness,,"Young wasteland surrounded by vines, probably an old vine, less coarse elements",4,E,"0,137","0,923","8,0100",54,,,
ESE18E1,E1,25/09/2018,43368,ESE18,2018,"3,0563539","504581,00","43,1650849",4779149,"2,506",30-40,35,10YR5/4,3,3,1,0,,sandy clay loam,,,,small compactness,,,4,E,"0,0885","0,5960475","8,3000",38,,,
ESE18E1,E1,25/09/2018,43368,ESE18,2018,"3,0563539","504581,00","43,1650849",4779149,"2,256",50-70,60,10YR5/4,3,3,1,0,,sandy clay,,,,small compactness,,,4,E,,,,,,,
ESE18E1,E1,25/09/2018,43368,ESE18,2018,"3,0563539","504581,00","43,1650849",4779149,"2,106",70-80,75,10YR5/2,3,3,2,0,,sandy clay loam,,,,small compactness,,,4,E,"0,080","0,539","8,1700",45,,,
ESE18E2,E2,25/09/2018,43368,ESE18,2018,"3,0493299","504010,00","43,1653133",4779174,"1,243",0-10,5,10YR5/3,3,,1,0,,clay loam,,,,medium compactness,,"Meadow for horses, in the parcel a round of salt (confirmed by EM38) with halophilic vegetation, but the point was made next to this area",4,E,"1,183","7,968","8,0500",77,,,
ESE18E2,E2,25/09/2018,43368,ESE18,2018,"3,0493299","504010,00","43,1653133",4779174,"0,943",30-40,35,10YR5/4,3,,2,0,,clay,,,,medium compactness,,,4,E,"1,495","10,068825","8,0700",64,,,
ESE18E2,E2,25/09/2018,43368,ESE18,2018,"3,0493299","504010,00","43,1653133",4779174,"0,543",70-80,75,10YR5/4,3,,2,0,,clay,,,,medium compactness,,,4,E,"1,447","9,746","8,2400",29,,,
ESE18E3,E3,25/09/2018,43368,ESE18,2018,"3,0395619","503216,00","43,1647588",4779112,"1,735",0-10,5,10YR5/3,3,,1,0,,clay loam,,,,small compactness,,"Batance crust, very cracked on the surface, drip irrigated vine",1,E,"0,174","1,172","8,1200",54,,,
ESE18E3,E3,25/09/2018,43368,ESE18,2018,"3,0395619","503216,00","43,1647588",4779112,"1,435",30-40,35,10YR5/3,3,,1,0,,clay loam,,,,small compactness,,,1,E,"0,122","0,82167","8,1900",42,,,
ESE18E3,E3,25/09/2018,43368,ESE18,2018,"3,0395619","503216,00","43,1647588",4779112,0,50-60,55,10YR5/4,3,,1,11,F,sandy clay,,,,small compactness,,,1,E,,,,,,,
ESE18E3,E3,25/09/2018,43368,ESE18,2018,"3,0395619","503216,00","43,1647588",4779112,"1,035",70-80,75,10YR5/3,3,,2,11,M,clay,,,,small compactness,,,1,E,,,,,,,
ESE18E4,E4,25/09/2018,43368,ESE18,2018,"3,0377125","503066,00","43,1579878",4778360,"2,472",0-10,5,10YR4/4,3,,1,0,,sandy loam,,,,small compactness,,"At the edge of the canal of the faucet, young wasteland or harvested cereals?",3,E,"0,170","1,145","8,0000",42,,,
ESE18E4,E4,25/09/2018,43368,ESE18,2018,"3,0377125","503066,00","43,1579878",4778360,"2,172",30-40,35,10YR4/4,3,,1,0,,sandy loam,,,,small compactness,,,3,E,"0,099","0,666765","8,1400",38,,,
ESE18E4,E4,25/09/2018,43368,ESE18,2018,"3,0377125","503066,00","43,1579878",4778360,0,50-60,55,10YR5/4,3,,1,0,,clay loam,,,,small compactness,,,3,E,,,,,,,
ESE18E4,E4,25/09/2018,43368,ESE18,2018,"3,0377125","503066,00","43,1579878",4778360,"1,772",70-80,75,10YR4/4,3,,2,11,M,sandy clay,,,,small compactness,,,3,E,"0,114","0,768","8,2100",38,,,
ESE18E5,E5,25/09/2018,43368,ESE18,2018,"3,0330333","502686,00","43,148336",4777288,"1,725",0-10,5,10YR5/3,3,,1,0,,clay loam,,,,medium compactness,,"Next to a vineyard parcel submerged at the time of the study (on the other side of the road), possible influence on the height of the water layer? Farmer who has identified this area as saline.",3,E,"0,182","1,222","8,2550",39,,,
ESE18E5,E5,25/09/2018,43368,ESE18,2018,"3,0330333","502686,00","43,148336",4777288,"1,425",30-40,35,10YR5/3,3,,1,0,,clay loam,,,,medium compactness,,,3,E,"0,311","2,094585","8,1700",29,,,
ESE18E5,E5,25/09/2018,43368,ESE18,2018,"3,0330333","502686,00","43,148336",4777288,"1,025",70-80,75,10YR5/4,3,,2,11,M,clay,,,,medium compactness,,,3,E,"0,494","3,327","8,5200",6,,,
ESE18E6,E6,26/09/2018,43369,ESE18,2018,"2,9789015","498287,00","43,2397284",4787437,"10,763",0-10,5,10YR4/4,3,,0,0,,clay,,6,,,,Presence of submergence channel: the tap at 100m. Small layer of organic material from 80 cm upwards.,4,E,"0,150","1,010","8,0900",51,,,
ESE18E6,E6,26/09/2018,43369,ESE18,2018,"2,9789015","498287,00","43,2397284",4787437,"10,463",30-40,35,10YR4/4,3,,0,0,,clay,,,,,,,4,E,"0,412","2,775","8,4000",26,,,
ESE18E6,E6,26/09/2018,43369,ESE18,2018,"2,9789015","498287,00","43,2397284",4787437,"10,213",50-70,60,10YR4/4,3,,1,0,,clay,,,,,,,4,E,,,,0,,,
ESE18E6,E6,26/09/2018,43369,ESE18,2018,"2,9789015","498287,00","43,2397284",4787437,"10,063",70-80,75,10YR4/4,3,,2,0,,clay,,,,,,,4,E,"0,970","6,533","8,4500",18,,,
ESE18E7,E7,26/09/2018,43369,ESE18,2018,"3,0332766","502706,00","43,1435544",4776757,"1,463",0-10,5,10YR5/4,3,,0,0,,clay,,6,,,,salt round at 10m,4,E,"1,920","12,931","7,9600",144,,,
ESE18E7,E7,26/09/2018,43369,ESE18,2018,"3,0332766","502706,00","43,1435544",4776757,"1,163",30-40,35,10YR5/4,3,,1,0,,clay,,,,,,,4,E,"1,409","9,489615","8,2600",48,,,
ESE18E7,E7,26/09/2018,43369,ESE18,2018,"3,0332766","502706,00","43,1435544",4776757,"0,763",70-80,75,10YR5/4,2,,2,11,M,sandy clay,,,,,,,4,E,"1,331","8,964","8,3500",31,,,
ESE18E8,E8,26/09/2018,43369,ESE18,2018,"3,0329666","502681,00","43,1386738",4776215,"1,712",0-10,5,10YR4/4,3,,0,0,,clay,,3,,,,,4,E,"0,168","1,131","8,1200",42,,,
ESE18E8,E8,26/09/2018,43369,ESE18,2018,"3,0329666","502681,00","43,1386738",4776215,"1,412",30-40,35,10YR4/4,3,,1,0,,clay,,,,,,,4,E,"0,395","2,660325","8,3300",24,,,
ESE18E8,E8,26/09/2018,43369,ESE18,2018,"3,0329666","502681,00","43,1386738",4776215,"1,012",70-80,75,10YR4/4,2,,1,11,P,sandy clay,,,,,,,4,E,"0,537","3,617","8,6800",5,,,
ESE18E9,E9,26/09/2018,43369,ESE18,2018,"3,0354343","502882,00","43,1320995",4775485,"1,764",0-10,5,,,,,,,,,6,,high compactness,,too hard and pebbly,4,E,"1,378","9,281","7,9100",90,,,
ESE18E10,E10,26/09/2018,43369,ESE18,2018,"3,0349904","502846,00","43,1297854",4775228,"1,455",0-10,5,,,,,,,,,6,,high compactness,,,4,E,"0,645","4,346","8,2900",19,,,
ESE18E10,E10,26/09/2018,43369,ESE18,2018,"3,0349904","502846,00","43,1297854",4775228,"1,155",30-40,35,,,,,,,,,,,high compactness,,,4,E,"0,555","3,738","8,4800",9,,,
ESE18E11,E11,27/09/2018,43370,ESE18,2018,"3,0365914","502976,00","43,1342873",4775728,"1,309",0-10,5,10YR5/3,3,,0,0,,silty clay,polyhedral subangular,6,,compactness,,"presence of sea lavender, salt meadow",4,E,"1,420","9,564","8,2700",45,,,
ESE18E11,E11,27/09/2018,43370,ESE18,2018,"3,0365914","502976,00","43,1342873",4775728,"1,009",30-40,35,10YR5/3,3,,0,0,,silty clay,polyhedral subangular,,,compactness,,,4,E,"1,383","9,314505","8,5267",14,,,
ESE18E11,E11,27/09/2018,43370,ESE18,2018,"3,0365914","502976,00","43,1342873",4775728,"0,609",70-80,75,10YR6/3,3,,1,0,,sandy loam,polyhedral subangular,,,compactness,,,4,E,"2,48","16,7028","8,6400",17,,,
ESE18E11,E11,27/09/2018,43370,ESE18,2018,"3,0365914","502976,00","43,1342873",4775728,"0,209",110-120,115,10YR6/3,3,,2,11,P,clay,polyhedral subangular,,,compactness,,,4,E,"2,740","18,454","8,5600",13,,,
ESE18E12,E12,27/09/2018,43370,ESE18,2018,"3,0539738","504390,00","43,1304624",4775304,"6,899",0-10,5,,3,2,1,0,,sandy loam,polyhedral angular,0,,compactness,,"slope, very stony (approx. 50%); chemical weeding",1,E,"0,104","0,702","8,4100",35,,,
ESE18E13,E13,27/09/2018,43370,ESE18,2018,"3,0221744","501803,00","43,1497974",4777450,"0,705",0-10,5,10YR4/3,3,,1,10,P,clay loam,polyhedral subangular,,yes,compactness,,Weak crust of compaction due to animals (sheep); fine root network on the surface; Mediterranean salt meadow with a pond and a few low trees; undegraded organic matter in all horizons (twigs); excavation up to 2m90 very reduced saturated zone with black crystals (Mg?) then rising to 1m55 groundwater level.,4,E,"5,090","34,281","8,0800",282,,,
ESE18E13,E13,27/09/2018,43370,ESE18,2018,"3,0221744","501803,00","43,1497974",4777450,"0,405",30-40,35,10YR4/2,2,,1,11,M,clay,polyhedral subangular,,yes,compactness,,,4,E,"3,56","23,9766","8,1800",118,,,
ESE18E13,E13,27/09/2018,43370,ESE18,2018,"3,0221744","501803,00","43,1497974",4777450,"0,005",70-80,75,10YR4/2,2,,1,11,M,clay,polyhedral subangular,,yes,compactness,,,4,E,"4,11","27,68085","8,1200",141,,,
ESE18E13,E13,27/09/2018,43370,ESE18,2018,"3,0221744","501803,00","43,1497974",4777450,"-0,395",110-120,115,10YR4/2,2,,1,11,M,clay,polyhedral subangular,,yes,compactness,,,4,E,"3,28","22,0908","8,1200",106,,,
ESE18E13,E13,27/09/2018,43370,ESE18,2018,"3,0221744","501803,00","43,1497974",4777450,"-2,095",280-290,285,,,,3,1,F,,polyhedral subangular,,yes,compactness,,,4,E,"4,893","32,957","7,9600",124,,,
ESE18E14,E14,27/09/2018,43370,ESE18,2018,"3,0265017","502155,00","43,1456272",4776987,"1,031",0-10,5,10YR5/4,3,,0,0,,silt loam,polyhedral angular,,no,small compactness,,"Grasses and canes of Provence between two canals, Sandy clay loam saturated to 2m30, then raised to 1m90",4,E,"0,761","5,125","8,2000",24,,,
ESE18E14,E14,27/09/2018,43370,ESE18,2018,"3,0265017","502155,00","43,1456272",4776987,"0,731",30-40,35,10YR5/4,2,,1,10,F,silty clay loam,polyhedral angular,,no,small compactness,,,4,E,"0,813","5,475555","8,3900",21,,,
ESE18E14,E14,27/09/2018,43370,ESE18,2018,"3,0265017","502155,00","43,1456272",4776987,"0,331",70-80,75,10YR5/4,2,,1,10,F,silty clay loam,polyhedral angular,,no,small compactness,,,4,E,"0,917666666666667","6,180485","8,9667",4,,,
ESE18E14,E14,27/09/2018,43370,ESE18,2018,"3,0265017","502155,00","43,1456272",4776987,"0,000",100-120,110,"2,5Y5/3",2,,1,10,M,clay,polyhedral angular,,no,small compactness,,,4,E,,,,,,,
ESE18E15,E15,27/09/2018,43370,ESE18,2018,"3,0367434","502988,00","43,1417883",4776561,"1,450",0-10,5,10YR5/4,3,,0,0,,silt loam,polyhedral subangular,,no,small compactness,,"Dense fields of Puccinellia grasses 1m high, straw on the ground; pure saturated clay at 140 then silty sand, then very coarse anthracite grey saturated pure sand at 2m50; no real rising of the water table.",4,E,"0,515","3,469","8,3000",70,,,
ESE18E15,E15,27/09/2018,43370,ESE18,2018,"3,0367434","502988,00","43,1417883",4776561,"1,15",30-40,35,10YR5/4,3,,1,10,P,clay loam,polyhedral subangular,,no,small compactness,,,4,E,"1,02833333333333","6,925825","8,4167",58,,,
ESE18E15,E15,27/09/2018,43370,ESE18,2018,"3,0367434","502988,00","43,1417883",4776561,"0,75",70-80,75,10YR5/4,3,,1,10,P,clay loam,polyhedral subangular,,no,small compactness,,,4,E,"1,365","9,193275","8,4600",45,,,
ESE18E15,E15,27/09/2018,43370,ESE18,2018,"3,0367434","502988,00","43,1417883",4776561,"0,45",100-110,105,10YR5/4,2,,1,10,P,clay,polyhedral subangular,,no,small compactness,,,4,E,,,,,,,
ESE18E15,E15,27/09/2018,43370,ESE18,2018,"3,0367434","502988,00","43,1417883",4776561,"0,350",110-120,115,10YR5/4,2,,1,10,M,sandy clay,polyhedral subangular,,no,small compactness,,,4,E,,,,,,,
ESE18E16,E16,27/09/2018,43370,ESE18,2018,"3,0510348","504151,00","43,1297704",4775227,"1,935",0-10,5,10YR5/4,3,3,0,0,,loam,polyhedral subangular,,no,high compactness,,"Foothills of La Clape, close to the lagoon, between two vineyard parcels, Pre/steppe level with little vegetation on the ground and some low shrubs and trees, Homogeneous silty profile with many gravel, pebbles and coarse limestone features",4,E,"0,178","1,199","8,3000",38,,,
ESE18E16,E16,27/09/2018,43370,ESE18,2018,"3,0510348","504151,00","43,1297704",4775227,"1,635",30-40,35,10YR5/4,3,3,0,0,,loam,polyhedral subangular,,no,high compactness,,,4,E,"0,298","2,00703","8,5300",28,,,
ESE18E16,E16,27/09/2018,43370,ESE18,2018,"3,0510348","504151,00","43,1297704",4775227,"1,235",70-80,75,10YR5/4,3,3,0,0,,loam,polyhedral subangular,,no,high compactness,,,4,E,"0,628","4,232","8,4667",45,,,
ESE18E17,E17,27/09/2018,43370,ESE18,2018,"3,0532484","504331,00","43,1304087",4775298,"4,794",0-10,5,10YR5/4,3,2,1,0,,loamy sand,polyhedral subangular,,,compactness,,Very pebbly (50%) and presence of calcium carbonate crystals,1,E,"0,099","0,665","8,3000",48,,,
ESE18E17,E17,27/09/2018,43370,ESE18,2018,"3,0532484","504331,00","43,1304087",4775298,"4,494",30-40,35,10YR5/4,3,2,1,0,,loamy sand,polyhedral subangular,,,compactness,,,1,E,"0,0987","0,6647445","8,4000",51,,,
ESE18E17,E17,27/09/2018,43370,ESE18,2018,"3,0532484","504331,00","43,1304087",4775298,"4,494",30-40,35,10YR5/4,3,2,1,0,,sandy loam,polyhedral subangular,,,compactness,,,1,E,"0,0958","0,645213","8,4000",51,,,
ESE18E17,E17,27/09/2018,43370,ESE18,2018,"3,0532484","504331,00","43,1304087",4775298,"4,094",70-80,75,10YR5/4,3,2,1,0,,sandy loam,polyhedral subangular,,,compactness,,,1,E,"0,0809","0,5448615","8,2800",48,,,
ESE18E17,E17,27/09/2018,43370,ESE18,2018,"3,0532484","504331,00","43,1304087",4775298,"3,894",90-100,95,10YR5/4,3,2,1,0,,sandy loam,polyhedral subangular,,,compactness,,,1,E,"0,058","0,393","8,3933",27,,,
ESE18E18,E18,27/09/2018,43370,ESE18,2018,"3,0464728","503780,00","43,1287728",4775116,"0,976",0-10,5,,,,,0,,clay,,,,,,"Suspicion of a flood zone in the canal (?), tablecloth at 20 cm, very salty.",4,E,"2,860","19,262","8,3300",28,,,
ESE18E19,E19,27/09/2018,43370,ESE18,2018,"3,0427479","503477,00","43,1292154",4775165,"0,401",0-10,5,10YR6/3,3,,0,0,,sandy clay,,,,high compactness,,"Salt crust in formation, samphire meadow, tablecloth at 130cm, traces of hydromorphy from 100cm, below 110cm grey colour over the whole sample + sulphur smell",2,E,"0,156","1,051","8,2700",54,,,
ESE18E19,E19,27/09/2018,43370,ESE18,2018,"3,0427479","503477,00","43,1292154",4775165,"0,101",30-40,35,10YR6/3,3,,0,0,,sandy clay,,,,high compactness,,,2,E,"2,31","15,55785","8,3667",20,,,
ESE18E19,E19,27/09/2018,43370,ESE18,2018,"3,0427479","503477,00","43,1292154",4775165,"-0,299",70-80,75,10YR6/3,3,,0,0,,sandy clay,,,,high compactness,,,2,E,"3,85","25,92975","8,3800",35,,,
ESE18E19,E19,27/09/2018,43370,ESE18,2018,"3,0427479","503477,00","43,1292154",4775165,"-0,699",110-120,115,10YR5/3,3,,3,11,F,sandy clay loam,,,,high compactness,,,2,E,"3,85","25,92975","8,3000",51,,,
ESE18E19,E19,27/09/2018,43370,ESE18,2018,"3,0427479","503477,00","43,1292154",4775165,"0,000",340-350,345,,,,,,,,,,,,,,2,E,"5,420","36,504","8,1800",74,,,
ESE18E20,E20,27/09/2018,43370,ESE18,2018,"3,0308116","502506,00","43,132407",4775519,"1,870",0-10,5,10YR4/4,3,,1,0,,silty clay,polyhedral angular,,,,,"Hydromorphy around 60cm, saturated zone at 130cm, aquifer at 140cm.",1,E,,,,,,,
ESE18E20,E20,27/09/2018,43370,ESE18,2018,"3,0308116","502506,00","43,132407",4775519,"1,57",30-40,35,10YR4/4,3,,1,0,,silty clay,polyhedral angular,,,,,,1,E,"0,1702","1,146297","8,3500",51,,,
ESE18E20,E20,27/09/2018,43370,ESE18,2018,"3,0308116","502506,00","43,132407",4775519,"1,17",70-80,75,10YR4/4,3,,1,11,,silty clay,polyhedral angular,,,,,,1,E,"0,225333333333333","1,51762","8,2767",45,,,
ESE18E20,E20,27/09/2018,43370,ESE18,2018,"3,0308116","502506,00","43,132407",4775519,"0,770",110-120,115,10YR4/4,3,,1,11,,silty clay,polyhedral angular,,,,,,1,E,"0,154","1,039","8,2900",67,,,
ESE18E21,E21,27/09/2018,43370,ESE18,2018,"3,0247738","502015,00","43,1301663",4775270,"0,770",0-10,5,10YR5/3,3,,,0,,silty clay,,,,,,"Saturated zone at 1.55m, sandy grey soil with odour, presence of glasswort and sea lavender",4,E,"3,640","24,515","8,2667",44,,,
ESE18E21,E21,27/09/2018,43370,ESE18,2018,"3,0247738","502015,00","43,1301663",4775270,"0,47",30-40,35,10YR5/3,3,,,0,,silty clay,,,,,,,4,E,"3,63","24,44805","8,3600",61,,,
ESE18E21,E21,27/09/2018,43370,ESE18,2018,"3,0247738","502015,00","43,1301663",4775270,"0,07",70-80,75,10YR5/3,3,,,0,,silty clay,,,,,,,4,E,"3,92","26,4012","8,4000",51,,,
ESE18E21,E21,27/09/2018,43370,ESE18,2018,"3,0247738","502015,00","43,1301663",4775270,"-0,330",110-120,115,,,,,,,,,,,,,,,E,"3,850","25,930","8,1800",48,,,
ESE18E22,E22,27/09/2018,43370,ESE18,2018,"3,0168812","501373,00","43,1323469",4775512,"0,000",,,,,,,,,,,,,,,Poll carried out next to the Bages pond,,E,"6,060","40,814","8,0833",90,,,
ESE18E22,E22,27/09/2018,43370,ESE18,2018,"3,0168812","501373,00","43,1323469",4775512,0,,,,,,,,,,,,,,,,,E,"3,81","25,66035","8,1500",102,,,
ESE18E22,E22,27/09/2018,43370,ESE18,2018,"3,0168812","501373,00","43,1323469",4775512,"0,000",,,,,,,,,,,,,,,,,E,"3,560","23,977","8,2100",93,,,
ESE18F1,F1,25/09/2018,43368,ESE18,2018,"2,9801926","498392,00","43,2465542",4788195,"11,727",0-10,5,10YR5/4,,3,0,0,,loam,movable,,,movable,,"Ploughed parcel, young vine, drip system, close to the Aude (25m)",1,F,"0,069","0,465","8,2500",35,,,
ESE18F1,F1,25/09/2018,43368,ESE18,2018,"2,9801926","498392,00","43,2465542",4788195,"11,427",30-40,35,10YR5/4,,3,0,0,,loam,movable,,,movable,,,1,F,"0,095","0,639825","8,1800",42,,,
ESE18F1,F1,25/09/2018,43368,ESE18,2018,"2,9801926","498392,00","43,2465542",4788195,"11,027",70-80,75,10YR5/4,,3,2,0,,sandy loam,movable,,,movable,,,1,F,"0,0915","0,6162525","8,3900",29,,,
ESE18F1,F1,25/09/2018,43368,ESE18,2018,"2,9801926","498392,00","43,2465542",4788195,"11,027",70-80,75,10YR6/4,,3,1,0,,sandy loam,movable,,,movable,,,1,F,"0,093","0,626","8,3900",29,,,
ESE18F2,F2,25/09/2018,43368,ESE18,2018,"2,9796509","498348,00","43,2456356",4788093,"11,017",0-10,5,10YR4/4,,3,0,0,,loam,,,,,,"young vines, ploughed parcel, drip system, close to the Aude river (50m)",1,F,"0,290","1,953","8,0000",86,,,
ESE18F2,F2,25/09/2018,43368,ESE18,2018,"2,9796509","498348,00","43,2456356",4788093,"10,717",30-40,35,10YR4/4,,3,1,0,,loam,,,,,,,1,F,"0,233","1,569255","8,2450",46,,,
ESE18F2,F2,25/09/2018,43368,ESE18,2018,"2,9796509","498348,00","43,2456356",4788093,"10,317",70-80,75,10YR4/4,,2,1,0,,loam,,,,,,,1,F,"0,099","0,667","8,2100",45,,,
ESE18F3,F3,25/09/2018,43368,ESE18,2018,"2,9793926","498327,00","43,244555",4787973,"11,345",0-10,5,10YR4/4,,3,0,0,,clay loam,,,,,,ploughed parcel,1,F,"0,080","0,539","8,1600",32,,,
ESE18F3,F3,25/09/2018,43368,ESE18,2018,"2,9793926","498327,00","43,244555",4787973,"11,045",30-40,35,10YR4/4,,3,1,0,,clay loam,,,,,,,1,F,"0,073","0,491655","8,1200",32,,,
ESE18F3,F3,25/09/2018,43368,ESE18,2018,"2,9793926","498327,00","43,244555",4787973,"10,645",70-80,75,10YR4/4,,3,1,0,,clay loam,,,,,,,1,F,"0,061","0,411","8,2600",31,,,
ESE18F4,F4,25/09/2018,43368,ESE18,2018,"2,9767089","498109,00","43,2405024",4787523,"10,958",0-10,5,10YR4/4,3,,0,0,,clay loam,,,,high compactness,,Presence of roots at 30-50cm,1,F,"0,104","0,700","8,1300",42,,,
ESE18F4,F4,25/09/2018,43368,ESE18,2018,"2,9767089","498109,00","43,2405024",4787523,"10,658",30-40,35,10YR4/4,3,,1,0,,clay loam,,,,high compactness,,,1,F,"0,078","0,52533","8,2400",32,,,
ESE18F4,F4,25/09/2018,43368,ESE18,2018,"2,9767089","498109,00","43,2405024",4787523,"10,258",70-80,75,10YR4/4,3,,1,0,,clay loam,,,,high compactness,,,1,F,"0,116","0,781","8,2000",45,,,
ESE18F5,F5,25/09/2018,43368,ESE18,2018,"2,976685","498107,00","43,2384853",4787299,"10,828",0-10,5,10YR4/4,,3,0,0,,clay loam,,,,high compactness,,"ploughed parcel, very hard surface crust, close to a canal (40m)",1,F,"0,084","0,566","8,2000",35,,,
ESE18F5,F5,25/09/2018,43368,ESE18,2018,"2,976685","498107,00","43,2384853",4787299,"10,528",30-40,35,10YR4/4,,3,1,0,,clay loam,,,,high compactness,,,1,F,"0,076","0,51186","8,2100",35,,,
ESE18F5,F5,25/09/2018,43368,ESE18,2018,"2,976685","498107,00","43,2384853",4787299,"10,128",70-80,75,10YR4/4,,3,1,0,,clay loam,,,,high compactness,,,1,F,"0,074","0,498","8,2500",35,,,
ESE18F6,F6,25/09/2018,43368,ESE18,2018,"2,9789139","498288,00","43,2397194",4787436,"10,776",0-10,5,10YR5/4,,3,0,0,,clay loam,,,,,,"Ploughed parcel, loose surface crust",1,F,"0,098","0,660","8,3250",27,,,
ESE18F6,F6,25/09/2018,43368,ESE18,2018,"2,9789139","498288,00","43,2397194",4787436,"10,476",30-40,35,10YR4/4,,3,1,0,,clay loam,,,,,,,1,F,"0,069","0,465","8,2600",31,,,
ESE18F6,F6,25/09/2018,43368,ESE18,2018,"2,9789139","498288,00","43,2397194",4787436,"10,076",70-80,75,10YR4/4,,3,1,0,,clay loam,,,,,,,1,F,"0,070","0,471","8,3000",35,,,
ESE19A21,A21,,,ESE19,2019,"3,194192","515774,15","43,210414","4784199,65","1,84",0-20,10,,,,,,,,,,,,,,,A,"0,376","2,53424",,75,19,17,
ESE19A21,A21,,,ESE19,2019,"3,194192","515774,15","43,210414","4784199,65","1,64",20-40,30,,,,,,,,,,,,,,,A,"0,331","2,23094",,37,37,12,
ESE19A21,A21,,,ESE19,2019,"3,194192","515774,15","43,210414","4784199,65","1,14",70-90,80,,,,,,,,,,,,,,,A,"0,367","2,47358",,39,42,11,
ESE19A21,A21,,,ESE19,2019,"3,194192","515774,15","43,210414","4784199,65","0,94",90-120,105,,,,,,,,,,,,,,,A,"0,549","3,70026",,85,43,11,
ESE19A22,A22,,,ESE19,2019,"3,193611","515727,03","43,210157",4784171,2,0-20,10,,,,,,,,,,,,,,,A,"0,331","2,23094",,71,19,11,
ESE19A22,A22,,,ESE19,2019,"3,193611","515727,03","43,210157",4784171,"1,8",20-40,30,,,,,,,,,,,,,,,A,"0,434","2,92516",,65,37,11,
